stratum,pairs,designs,matched_pass_pairs,scope,metric,sol_sum,astra_sum,aggregate_reduction,paired_median_reduction,design_macro_mean_reduction,design_reductions,valid_pairs,astra_lower_pairs,equal_pairs,astra_higher_pairs
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,all_assigned,elapsed_seconds,404.0256001250091,458.879843333998,-0.13576922648469925,-0.15460648584543146,-0.12829887707690102,"{""RW1"": 0.23401942577484658, ""RW2"": -0.4643095711601182, ""RW3"": -0.15460648584543146}",3,1,0,2
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,all_assigned,calls,22,25,-0.13636363636363646,-0.16666666666666674,-0.15079365079365084,"{""RW1"": -0.16666666666666674, ""RW2"": -0.2857142857142858, ""RW3"": 0.0}",3,0,1,2
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,input_tokens,124643,127462,-0.0226165929895783,0.04894841082712442,-0.11912279062608566,"{""RW1"": 0.04894841082712442, ""RW2"": -0.5892403132309569, ""RW3"": 0.18292353052557553}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,output_tokens,26698,22370,0.16210952131245782,0.15691564896336263,0.17156568918266743,"{""RW1"": 0.4236387782204515, ""RW2"": -0.06585735963581185, ""RW3"": 0.15691564896336263}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,reasoning_tokens,15266,11512,0.2459059347569763,0.2094337143607936,0.24419509031370604,"{""RW1"": 0.5787536800785084, ""RW2"": -0.05560212349818383, ""RW3"": 0.2094337143607936}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,nonreasoning_tokens,11432,10858,0.05020993701889431,0.09516452958442767,0.038731114843982395,"{""RW1"": 0.09907597535934287, ""RW2"": -0.07804716041182336, ""RW3"": 0.09516452958442767}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,total_tokens,151341,149832,0.009970860507066859,0.13183988248255596,-0.06102214023044498,"{""RW1"": 0.13183988248255596, ""RW2"": -0.49366843082379663, ""RW3"": 0.17876212764990573}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,cache_read_tokens,92489,97976,-0.059325973899598816,-0.07738619676945668,-0.19487737176803702,"{""RW1"": -0.07738619676945668, ""RW2"": -0.6987468671679198, ""RW3"": 0.1915009486332654}",3,1,0,2
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,cache_write_tokens,29844,28111,0.058068623508913064,0.12558840143099226,0.03802663610358655,"{""RW1"": 0.23185975609756093, ""RW2"": -0.24336824921779354, ""RW3"": 0.12558840143099226}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,reference_cost_usd,0.7294156,0.6326454,0.13266812500308467,0.15718674714613845,0.12986621859915318,"{""RW1"": 0.3715940355704038, ""RW2"": -0.13918212691908272, ""RW3"": 0.15718674714613845}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,cache_neutral_cost_usd,1.032532,0.957248,0.07291202597110791,0.17023649537954244,0.041993209387246634,"{""RW1"": 0.2688306121653743, ""RW2"": -0.3130874793831768, ""RW3"": 0.17023649537954244}",3,2,0,1
campaign-v3 / repo-work / high / clean;cap8192 / first,3,3,3,matched_pass,elapsed_seconds,404.0256001250091,458.879843333998,-0.13576922648469925,-0.15460648584543146,-0.12829887707690102,"{""RW1"": 0.23401942577484658, ""RW2"": -0.4643095711601182, ""RW3"": -0.15460648584543146}",3,1,0,2
